A	B	C	TIME
510630	194884	194800	0.048215
92449	1.54374e+06	1.53842e+06	0.806977
3.40305e+06	2.40209e+06	2.40112e+06	0.626122
2.79374e+06	2.9946e+07	2.98061e+07	10.3315
660472	3.83606e+06	3.8338e+06	1.07171
176363	4.49072e+06	4.48864e+06	1.45514
127913	6.99834e+06	6.94862e+06	3.79066
1.15123e+06	6.39756e+06	6.39429e+06	1.90816
18542	1.78403e+06	1.78318e+06	0.911636
326632	5.33112e+06	5.31811e+06	2.93434
3.76348e+06	5.28731e+07	5.21519e+07	18.5671
895409	1.88155e+07	1.87914e+07	11.6347
389198	744538	743359	0.208413
896415	1.16974e+07	1.16886e+07	3.45367
108246	2.73511e+06	2.72687e+06	1.70451
2.26149e+06	1.33469e+07	1.33138e+07	4.3098
666688	5.27125e+07	5.20733e+07	31.3566
668444	1.14584e+07	1.13534e+07	6.39708
3.06838e+06	1.67602e+07	1.65751e+07	5.72159
181238	868605	868205	0.466484
5.19679e+06	7.80842e+07	7.76851e+07	48.0746
67025	209177	209151	0.058016
3.24993e+06	1.89828e+08	1.86461e+08	115.796
4.70228e+06	1.92845e+08	1.88929e+08	72.1822
57108	656143	655957	0.189802
239347	249642	249604	0.13667
1.21758e+06	4.19587e+07	4.17248e+07	25.3992
1.51337e+06	2.72871e+07	2.70127e+07	9.43617
1.02826e+06	2.34406e+07	2.33901e+07	8.08856
1.47743e+06	9.66397e+06	9.59792e+06	3.38518
167761	1.93847e+06	1.93769e+06	0.509603
1.57541e+06	4.07314e+07	3.99011e+07	14.8969
220063	2.76239e+06	2.75985e+06	0.785469
468924	4.21181e+06	4.20876e+06	1.33403
2.80454e+06	2.51297e+07	2.50813e+07	15.4429
173296	1.22776e+07	1.22475e+07	7.77951
586606	8.59762e+06	8.57302e+06	2.75273
1.17651e+06	111320	111315	0.08758
4.62527e+06	6.00985e+07	5.94624e+07	36.2977
132143	1.20557e+06	1.20442e+06	0.37343
75616	892265	892018	0.235563
2.92213e+06	1.67108e+07	1.66945e+07	5.12055
159037	3.36834e+06	3.36712e+06	1.96863
291554	1.70442e+07	1.68992e+07	9.76593
199403	7.07333e+06	7.05421e+06	3.95955
1.60693e+06	8.09858e+06	8.08065e+06	2.73303
10488	190245	190218	0.170625
9.07649e+06	7.69155e+07	7.37629e+07	16.7257
4.92622e+06	9.28649e+07	9.12832e+07	32.6757
11821	432623	432581	0.277723
983728	1.88955e+07	1.88562e+07	11.1503
2.78289e+06	7.07434e+07	6.96984e+07	26.0547
208521	1.73409e+06	1.7e+06	0.830167
79678	2.0332e+06	2.03086e+06	1.22643
104838	2.02428e+06	2.02346e+06	0.584862
1.01699e+06	227905	227886	0.142121
191155	3.04953e+06	3.04145e+06	0.890498
340412	1.508e+06	1.49909e+06	0.492011
2.32751e+06	3.70126e+07	3.64339e+07	21.3974
64429	97539	97526.3	0.070816
473775	3.6519e+06	3.64477e+06	1.0992
514971	3.20498e+07	3.17673e+07	18.7894
828963	1.28149e+06	1.27994e+06	0.359812
3.31102e+06	1.81618e+08	1.78626e+08	111.413
100165	670574	669755	0.193174
93043	46598.1	46596.3	0.036818
894356	9.65411e+06	9.6185e+06	3.36542
381874	2.00597e+07	2.00102e+07	6.77776
31384	86047.4	86021.7	0.058608
806849	2.7655e+07	2.75869e+07	9.21484
2.27021e+06	3.87313e+07	3.85813e+07	13.4901
1.52466e+06	2.63706e+06	2.62129e+06	0.81958
1.49757e+06	1.00663e+08	9.99888e+07	35.9465
488400	1.22501e+06	1.22106e+06	0.387872
1.86554e+06	9.72211e+06	9.69184e+06	5.69175
6.30099e+06	1.03271e+07	1.0304e+07	3.27572
793282	7.58943e+06	7.5605e+06	2.48111
418533	3.84072e+07	3.80871e+07	22.593
880849	2.20233e+07	2.12853e+07	11.965
154457	3.09676e+06	3.09523e+06	0.986566
113978	2.77166e+06	2.77035e+06	1.66376
4.94084e+06	7.17058e+07	7.09202e+07	25.3503
954200	2.44996e+06	2.44072e+06	0.72535
877285	99455.3	99441.2	0.056669
239170	7.99551e+06	7.9724e+06	4.72157
708717	9.28599e+06	9.23321e+06	5.21258
12092	13030.3	13029.9	0.050828
39335	640352	640144	0.225724
1.30418e+06	1.6678e+07	1.65747e+07	9.54641
1.31539e+06	2.79369e+07	2.77218e+07	16.5933
2.94753e+06	7.37343e+07	7.32944e+07	44.7147
3.38379e+06	6.98232e+07	6.88925e+07	25.1843
127936	8.77065e+06	8.754e+06	4.99965
1.42789e+06	1.27035e+06	1.26362e+06	0.352997
2.45285e+06	5.73763e+07	5.70163e+07	20.634
1.16458e+06	1.04363e+07	1.0414e+07	6.10481
2.51637e+06	8.47619e+06	8.45853e+06	2.71697
80716	46997.1	46935.3	0.013008
190749	1.49132e+07	1.47097e+07	9.0726
4.53066e+06	7.22375e+07	7.15269e+07	25.7345
3.10136e+06	4.44098e+07	4.39025e+07	15.6892
460547	1.3082e+07	1.3053e+07	7.68117
9818	37380.9	37379.5	0.039409
443434	1.05073e+06	1.04876e+06	0.522243
388812	1.37232e+07	1.37081e+07	8.44107
60276	809595	809153	0.22003
1.20864e+06	7.21297e+07	7.14403e+07	42.9793
3.21615e+06	1.26425e+08	1.23889e+08	75.5552
11452	779541	779023	0.443958
60642	1.92224e+06	1.91974e+06	1.10627
4.21719e+06	6.58982e+07	6.54876e+07	22.9806
29936	545287	543989	0.409981
48961	2.64985e+06	2.64844e+06	1.46246
3.0069e+06	8.41856e+07	8.32038e+07	30.9581
646164	6.10724e+06	6.09873e+06	1.94261
1.03479e+06	4.46356e+07	4.33789e+07	25.354
19442	99770.4	99761.2	0.080217
129930	1.75007e+06	1.7498e+06	0.469868
928403	2.99596e+07	2.97166e+07	17.8482
612888	1.83327e+07	1.83131e+07	6.01361
1.775e+06	1.17907e+08	1.161e+08	70.9091
2.92282e+06	1.25429e+07	1.23068e+07	4.38384
55409	259954	259896	0.104125
772595	3.06332e+06	3.05022e+06	1.59168
1.69266e+06	2.78604e+07	2.75989e+07	9.79342
2.78005e+06	2.14956e+07	2.13403e+07	7.64581
743604	4.51956e+07	4.49321e+07	27.477
2.42501e+06	1.02923e+08	1.02029e+08	37.9278
1.50623e+06	1.59838e+07	1.59117e+07	5.58609
887641	1.37691e+07	1.37063e+07	4.64644
6.08111e+06	3.01487e+07	3.01e+07	18.8543
172814	6.18647e+06	6.16831e+06	3.62511
3.96762e+06	3.21548e+08	3.12344e+08	194.788
561628	381053	381016	0.215644
779914	3.60946e+06	3.60473e+06	1.99673
1.94776e+06	2.92117e+07	2.88947e+07	10.4613
3.96017e+06	1.66291e+08	1.6219e+08	60.7461
443667	8.48648e+06	8.45776e+06	4.85216
28225	307254	306998	0.248134
942259	4.49112e+07	4.47357e+07	27.5955
102595	4.23864e+06	4.2357e+06	2.34972
4.30666e+06	1.22306e+08	1.19587e+08	45.2559
1.99687e+06	2.69037e+07	2.68017e+07	16.3068
459278	2.49719e+07	2.48907e+07	14.8457
4.21128e+06	1.90229e+08	1.87112e+08	70.0623
716930	9.275e+06	9.12449e+06	3.0519
26014	1.55503e+06	1.55296e+06	0.852399
190363	4.10369e+06	4.09856e+06	2.48986
4.65551e+06	5.3675e+06	5.36489e+06	1.54883
478666	7.69508e+06	7.67562e+06	4.43795
216845	5.41934e+06	5.40311e+06	3.03461
366064	2.03606e+07	2.03203e+07	12.1234
984435	1.89128e+07	1.87727e+07	11.0618
235949	4.65279e+06	4.64687e+06	1.43357
34433	1.80447e+06	1.79935e+06	0.916741
3.66703e+06	3.2552e+07	3.21811e+07	11.1113
2.66209e+06	2.20237e+08	2.15134e+08	133.764
3.29715e+06	1.13108e+07	1.12736e+07	3.60599
848376	5.25424e+06	5.23872e+06	1.63795
204978	636668	635960	0.174781
579299	1.88961e+07	1.88371e+07	11.218
1.9834e+06	1.14017e+08	1.12805e+08	70.1742
109045	8.02297e+06	8.01483e+06	5.23111
3.63788e+06	7.88574e+06	7.77589e+06	2.78127
1.65511e+06	1.67785e+06	1.6772e+06	0.456727
2.46632e+06	1.31972e+08	1.29315e+08	79.0805
756133	1.88774e+07	1.88429e+07	6.10834
2.89251e+06	8.98661e+07	8.78178e+07	51.9938
323240	1.32073e+07	1.30547e+07	7.65148
4.11541e+06	1.56848e+08	1.54849e+08	96.4532
81472	162510	162336	0.088888
709117	1.62683e+07	1.62104e+07	9.66159
4.2676e+06	1.48309e+08	1.46128e+08	89.5438
724	12016.4	12014.1	0.027027
2.7063e+06	2.92656e+07	2.8951e+07	10.0879
1.47309e+06	3.84715e+07	3.82848e+07	23.3961
10031	372894	372563	0.34322
814984	2.3296e+06	2.32859e+06	0.707538
1.54179e+06	6.3613e+07	6.32427e+07	38.5909
3.15074e+06	1.38127e+08	1.35598e+08	52.553
2.77283e+06	3.5691e+07	3.53457e+07	12.8598
133829	2.28626e+06	2.28477e+06	1.25786
415858	1.1382e+07	1.13573e+07	3.49244
363259	3.35235e+06	3.34844e+06	0.93714
202106	20359.7	20341	0.004941
1.15248e+06	3.168e+07	3.1482e+07	11.5484
626219	2.41575e+07	2.39599e+07	14.3557
613045	2.45396e+06	2.45345e+06	0.684916
1.56758e+06	4.20214e+07	4.15007e+07	24.1948
1.21101e+06	1.39414e+07	1.39045e+07	4.47114
491981	3.53094e+07	3.5236e+07	21.8857
920289	1.038e+07	1.03661e+07	6.18799
76293	3.84045e+06	3.82233e+06	2.26826
4.38209e+06	8.02839e+07	7.9269e+07	28.8164
136297	6.61835e+06	6.61283e+06	3.82784
1.23642e+06	1.64441e+07	1.63977e+07	9.75809
2.05879e+06	1.01071e+08	9.8991e+07	59.2725
24638	343754	342679	0.293943
3.43289e+06	1.54823e+08	1.53517e+08	56.7559
31354	1.16259e+06	1.16222e+06	0.90684
1.69462e+06	6.55017e+07	6.50428e+07	22.9248
1.43644e+06	3.98184e+07	3.94906e+07	24.0045
2.026e+06	5.21267e+06	5.20364e+06	1.60541
2.34319e+06	7.30354e+07	7.17307e+07	26.7
858929	3.735e+06	3.72738e+06	1.15087
489286	1.12038e+07	1.11092e+07	6.20839
519629	3.25298e+07	3.24262e+07	19.6105
7091	74376.3	74350.4	0.08827
1.698e+06	5.27074e+07	5.20709e+07	18.7765
1.27757e+06	5.57586e+07	5.38511e+07	31.4271
1.42498e+06	4.84006e+07	4.82299e+07	30.0408
164332	523289	523251	0.311118
352576	1.36084e+07	1.35322e+07	7.88166
1.93862e+06	5.15888e+06	5.15167e+06	1.52988
53820	845442	845310	0.263564
3.83374e+06	2.67982e+08	2.6162e+08	162.43
737214	4.34095e+07	4.30571e+07	26.242
274721	2.5402e+06	2.52732e+06	0.779135
109357	526012	525559	0.291853
3.13567e+06	6.88608e+07	6.844e+07	24.4212
2.76673e+06	1.69012e+08	1.66757e+08	62.1409
250115	1.05211e+07	1.05092e+07	6.15466
2.76631e+06	5.63958e+06	5.61526e+06	1.87653
748086	2.22636e+06	2.22519e+06	1.2108
1.39053e+06	3.93226e+07	3.90274e+07	14.0797
5.67188e+06	3.62998e+08	3.52771e+08	121.118
36894	284387	284347	0.070415
2.42308e+06	7.71486e+07	7.68075e+07	26.8966
337312	5.24935e+06	5.23918e+06	1.60244
604106	543459	543136	0.278896
227608	1.75087e+06	1.74849e+06	0.490044
2.9235e+06	5.90164e+07	5.72205e+07	19.1888
1.56778e+06	3.93995e+07	3.90457e+07	23.2347
1.41864e+06	9.63066e+06	9.5572e+06	3.20603
1.08839e+06	2.37852e+07	2.35727e+07	8.39018
465927	3.16196e+07	3.1492e+07	19.7094
1.28969e+06	3.02884e+07	3.01501e+07	10.8893
8739	142952	142946	0.149997
2.81445e+06	2.60219e+07	2.59143e+07	15.273
511930	1.85631e+06	1.85088e+06	0.513373
1.06427e+06	3.55775e+07	3.52796e+07	12.2493
5.65787e+06	1.35825e+08	1.31041e+08	33.1655
137882	982382	981119	0.284343
272736	4.77098e+06	4.72901e+06	2.48684
35901	352808	352712	0.088385
2.12564e+06	2.42804e+07	2.40136e+07	14.2263
213959	619898	619773	0.346422
351295	7.84635e+06	7.83111e+06	4.66776
5.16434e+06	1.24573e+08	1.2242e+08	46.2492
1.15688e+06	8.68944e+07	8.61515e+07	52.7818
1.11303e+06	3.13688e+07	3.09827e+07	18.4825
2.28883e+06	1.02561e+07	1.02427e+07	6.01959
410153	2.66526e+07	2.65721e+07	16.4907
3.45911e+06	2.40418e+07	2.40036e+07	7.72164
632425	6.39116e+06	6.38841e+06	3.80821
2479	177288	177183	0.403082
2.48238e+06	7.72108e+07	7.67215e+07	28.108
189255	7.705e+06	7.65322e+06	4.20107
3.54615e+06	3.56805e+07	3.55281e+07	12.4269
4.17632e+06	7.32655e+07	7.15966e+07	26.7933
80690	443530	442877	0.257119
2.83759e+06	1.89802e+08	1.86037e+08	114.701
624821	1.40108e+07	1.37852e+07	7.80176
3.11634e+06	5.65744e+07	5.62388e+07	19.6948
7523	55204.9	55154.6	0.091436
1.28955e+06	1.42708e+07	1.42107e+07	8.23419
4.71875e+06	1.55174e+08	1.52382e+08	56.6604
122638	755699	755254	0.206347
159555	858855	858801	0.483829
1.09524e+06	1.39176e+07	1.38432e+07	4.55028
30283	225240	225217	0.118081
27482	875179	874901	0.53576
23426	194074	194065	0.047645
1.28363e+06	5.37519e+07	5.35909e+07	33.8368
2.03669e+06	1.35574e+07	1.34953e+07	4.69639
1.39333e+06	4.51667e+07	4.46741e+07	26.6492
36145	1.95636e+06	1.95272e+06	1.0295
322198	1.10276e+07	1.10164e+07	6.6397
149042	6.50372e+06	6.4969e+06	3.74917
1.1445e+06	1.34417e+07	1.34088e+07	4.36413
925967	651616	645537	0.195836
4.26736e+06	3.55616e+07	3.52413e+07	12.5786
222281	3.47131e+06	3.46867e+06	1.99321
206990	9.12787e+06	9.11967e+06	5.23189
3.38079e+06	5.61451e+07	5.5075e+07	20.6559
1.26852e+06	6.37272e+07	6.32386e+07	38.2803
766432	3.27391e+06	3.27085e+06	1.00647
212922	1.51814e+07	1.51331e+07	9.37105
1.34373e+06	2.99639e+07	2.98836e+07	18.3273
3.27944e+06	5.90185e+07	5.85417e+07	20.3324
554336	2.66456e+06	2.66011e+06	0.790381
4.33991e+06	4.99035e+07	4.9741e+07	31.3278
2.75601e+06	7.98515e+07	7.72875e+07	23.4994
27405	1.25418e+06	1.25408e+06	0.547049
5.16305e+06	3.22647e+07	3.19309e+07	11.6628
55847	1.88298e+06	1.88208e+06	1.06165
3.86171e+06	9.20207e+07	9.11476e+07	33.2157
131388	6.21583e+06	6.19972e+06	3.52676
3.42633e+06	1.36284e+08	1.34989e+08	50.567
752387	825529	808272	0.246913
3.82748e+06	7.23367e+07	7.19987e+07	24.2004
36288	107902	107884	0.025177
397306	3.27307e+06	3.2702e+06	0.978099
151434	8.3437e+06	8.32708e+06	5.25142
76877	2.59939e+06	2.5985e+06	0.758454
789167	3.63404e+07	3.60224e+07	21.3768
769821	9.23242e+06	9.22114e+06	5.41141
805037	1.4807e+06	1.47314e+06	0.43716
4.3574e+06	5.31449e+07	5.29527e+07	17.9513
3.7551e+06	1.1537e+08	1.14428e+08	72.0804
1.3037e+06	3.81949e+07	3.79749e+07	23.0823
245939	1.68171e+06	1.6781e+06	0.487485
1.77604e+06	2.00762e+07	2.00138e+07	6.7672
4.16042e+06	1.24796e+08	1.2264e+08	44.6384
462878	7.95601e+06	7.85261e+06	4.41647
76063	849395	848094	0.432247
43967	3.25501e+06	3.25374e+06	1.79565
506220	907286	877839	0.277952
52313	3.1463e+06	3.14465e+06	2.07386
1.78461e+06	9.05766e+07	8.97989e+07	55.2989
276219	1.65348e+07	1.65087e+07	9.8669
2.19229e+06	8.94628e+07	8.87234e+07	54.5379
1.58857e+06	1.04815e+06	1.0447e+06	0.308947
1.79783e+06	3.5901e+07	3.57082e+07	12.3797
543873	4.09343e+07	3.94644e+07	22.6011
4.06945e+06	1.39621e+08	1.37481e+08	85.0993
63368	1.23932e+06	1.23839e+06	0.660955
20748	242875	242856	0.114996
177113	9.54282e+06	9.52306e+06	5.41722
3.95054e+06	1.74096e+08	1.71445e+08	62.091
7.68323e+06	4.00048e+07	3.9359e+07	14.5821
2.27471e+06	1.56096e+07	1.55539e+07	5.05943
278128	132583	132560	0.032437
141802	164576	164532	0.036462
214005	9.12756e+06	9.11143e+06	5.34415
1.7586e+06	1.24841e+08	1.24023e+08	79.0554
2.06107e+06	6.61466e+06	6.61226e+06	1.89668
900327	6.31913e+07	6.24273e+07	37.495
1.13688e+06	7.76416e+07	7.70146e+07	46.7324
2.32466e+06	1.44285e+08	1.41327e+08	87.9188
233652	1.18878e+07	1.18581e+07	7.53407
571486	6.79918e+06	6.72217e+06	2.29035
847824	3.89727e+07	3.87353e+07	13.3107
316044	4.65779e+06	4.65455e+06	1.40102
957035	8.17102e+06	8.16318e+06	2.45586
182359	1.04369e+07	1.03821e+07	5.85436
4.64145e+06	1.14836e+07	1.1321e+07	4.10674
73020	1.6816e+06	1.67466e+06	0.869401
113155	7.33343e+06	7.21827e+06	4.46949
829436	4.03986e+07	4.02888e+07	13.879
4.07018e+06	1.06387e+08	1.04479e+08	41.3277
1.55287e+06	4.05938e+07	4.04665e+07	13.7191
173341	8.72217e+06	8.71171e+06	5.02588
24315	1.21153e+06	1.21131e+06	0.634437
5.79389e+06	7.22839e+06	7.19272e+06	2.40638
2.46768e+06	8.57286e+07	8.52637e+07	53.7966
89095	548003	542305	0.286908
458149	6.20286e+06	6.19904e+06	3.60803
12775	43694.1	43692.8	0.055804
241466	97493.5	97492.1	0.087416
201956	136707	136476	0.034117
456118	382761	381120	0.106767
641875	380179	380033	0.08892
2.03517e+06	1.8604e+06	1.85976e+06	0.486188
521855	216630	216510	0.053427
1.77058e+06	6.89712e+07	6.798e+07	25.3091
204947	201994	201691	0.05327
2.08601e+06	4.06968e+07	4.04052e+07	14.5513
527727	1.33371e+07	1.32747e+07	4.62285
232003	4.80552e+06	4.80072e+06	1.53596
2.14848e+06	1.407e+08	1.38497e+08	84.094
2.41964e+06	8.01627e+07	7.87026e+07	47.2082
49839	634320	632574	0.438708
4.74342e+06	2.17179e+08	2.1257e+08	79.0407
3.40062e+06	9.74227e+07	9.48757e+07	36.0699
1.32594e+06	2.77703e+07	2.76015e+07	9.41175
74092	937009	936734	0.512122
2.63526e+06	2.7914e+06	2.7892e+06	1.49323
1.72199e+06	1.07456e+07	1.07341e+07	3.54334
428083	397960	395070	0.109225
1.23472e+06	1.2086e+08	1.19615e+08	74.4328
2.03302e+06	2.4205e+07	2.40794e+07	8.60469
2.11163e+06	5.92383e+06	5.90886e+06	1.88573
574210	3.78688e+06	3.7835e+06	1.19986
670206	3.1585e+07	3.14926e+07	19.3631
325692	187144	187026	0.043786
5.72838e+06	2.87261e+08	2.81506e+08	104.033
3.0514e+06	3.42862e+07	3.38893e+07	12.2063
3.1175e+06	1.20077e+08	1.18225e+08	44.5374
397931	7.0807e+06	7.06965e+06	4.10406
41358	1.25662e+06	1.25646e+06	0.768372
591209	4.8062e+06	4.79878e+06	2.69306
691424	6.70489e+07	6.67624e+07	42.1507
149758	929516	927714	0.503272
1.3097e+06	2.39332e+07	2.37764e+07	13.8179
851164	9.96903e+06	9.90582e+06	3.44198
503217	3.65911e+07	3.63664e+07	21.8914
3.07201e+06	1.95238e+07	1.93921e+07	11.4
6.96715e+06	2.70196e+07	2.67594e+07	9.43234
786737	9.87631e+06	9.79666e+06	3.47283
2.53837e+06	3.53517e+07	3.4858e+07	12.6255
137940	453680	452595	0.122264
85229	1.47361e+06	1.47287e+06	0.807197
44437	375602	374049	0.193708
38704	1.66798e+06	1.66743e+06	0.925099
1.32446e+06	2.13619e+07	2.12272e+07	12.3798
1.53831e+06	7.15615e+07	7.0395e+07	41.109
359566	7.90971e+06	7.90183e+06	2.48684
937389	3.20571e+07	3.19056e+07	18.9009
6.72107e+06	2.20034e+08	2.12766e+08	57.749
1.33234e+06	1.15205e+07	1.145e+07	3.84002
49303	597237	597135	0.339127
47200	49016.4	49014	0.013122
10879	291218	291193	0.436753
471090	3.62438e+07	3.60801e+07	22.0901
3.59222e+06	8.07437e+07	8.02698e+07	49.2065
1.48588e+06	1.50724e+07	1.4955e+07	5.33313
3.7811e+06	9.68769e+07	9.59228e+07	35.1808
15182	71469.5	71467.8	0.024805
986926	7.63599e+06	7.60365e+06	2.32841
1.57647e+06	2.89458e+07	2.87726e+07	16.7858
64547	484481	484196	0.312838
641347	6.54406e+06	6.52912e+06	3.59783
61274	3.30813e+06	3.28013e+06	1.84094
5.04023e+06	3.15216e+07	3.12337e+07	10.8585
797484	2.58128e+07	2.56136e+07	15.1072
1.54454e+06	3.39199e+07	3.35193e+07	19.539
35478	447451	447421	0.107801
259795	4.06876e+06	4.06126e+06	1.26299
480458	1.38172e+07	1.37823e+07	8.01378
2.23472e+06	4.48035e+06	4.47132e+06	1.36002
752206	3.14065e+07	3.09441e+07	18.3222
312821	5.11216e+06	5.07614e+06	2.79338
1.65178e+06	8.94992e+07	8.80634e+07	53.0329
1.98522e+06	1.40389e+08	1.35536e+08	79.8142
2.49242e+06	1.28764e+06	1.27641e+06	0.416549
494450	3.44356e+06	3.43706e+06	1.14519
2.63796e+06	4.32108e+07	4.27859e+07	15.1395
89960	303273	303197	0.116367
3.90007e+06	1.12801e+07	1.11379e+07	3.96281
75065	1.22627e+06	1.22617e+06	0.295794
692430	289909	289853	0.070728
2.09004e+06	1.72297e+07	1.71495e+07	5.88787
181458	2.36478e+06	2.36286e+06	1.25883
270803	702020	701664	0.205801
2.15928e+06	4.77049e+07	4.75169e+07	29.0927
166826	3.41103e+06	3.40372e+06	1.02211
3.54066e+06	7.79695e+07	7.73121e+07	28.061
1.64072e+06	1.20275e+08	1.18466e+08	72.9774
5.09392e+06	7.8343e+06	7.71081e+06	2.7382
840369	3.60752e+07	3.58957e+07	12.545
23546	518170	516613	0.339309
920875	4.02989e+07	4.01539e+07	13.6781
2.52876e+06	1.00485e+08	9.88993e+07	60.4385
1.62266e+06	64232.1	64228.7	0.015818
1.56818e+06	9.66683e+06	9.58728e+06	3.27641
214920	949198	949074	0.525287
2.05621e+06	9.57946e+07	9.46094e+07	34.2225
5.35688e+06	6.89129e+06	6.8736e+06	2.10418
3.27096e+06	2.5218e+07	2.51559e+07	8.14385
1.33236e+06	4.46777e+07	4.44936e+07	15.2277
2.94039e+06	1.90819e+07	1.90424e+07	5.95348
830857	4.66568e+07	4.61033e+07	27.3528
774273	1.18599e+06	1.18141e+06	0.353473
1.10641e+06	3.75073e+06	3.74961e+06	1.09398
723354	1.45712e+07	1.45555e+07	4.66533
630886	9.17266e+06	9.10324e+06	3.26066
1.5973e+06	3.76379e+07	3.70703e+07	21.7919
5.73995e+06	1.45861e+08	1.41547e+08	45.3983
1.90941e+06	1.97489e+07	1.96863e+07	11.5787
1.82152e+06	1.88963e+07	1.88321e+07	11.1646
87540	1.63472e+06	1.63327e+06	0.486068
1.03268e+06	5.08974e+07	5.06338e+07	17.572
4.11578e+06	1.39293e+07	1.38295e+07	4.81522
600508	4.07145e+07	3.98013e+07	23.5074
1.1156e+06	7.79297e+07	7.74779e+07	26.7877
1.30263e+06	7.95339e+07	7.90788e+07	27.2549
49115	1.24168e+06	1.24135e+06	0.303825
359015	2.17471e+06	2.17379e+06	0.62766
27003	789204	788330	0.379244
485877	9.07694e+06	9.03563e+06	2.80831
153051	9.06589e+06	9.04561e+06	5.37295
251274	4.88504e+06	4.8191e+06	2.62044
2.38262e+06	1.24828e+08	1.22306e+08	74.3988
4761	91628.9	91623.9	0.10516
8.47126e+06	5.53762e+08	5.33533e+08	131.832
890934	5.32576e+07	5.30349e+07	18.5844
4.6382e+06	2.42679e+08	2.37385e+08	90.6408
708874	1.26821e+07	1.26467e+07	7.51762
415090	2.23856e+07	2.23458e+07	13.9393
557526	408364	406488	0.111964
717796	2.06582e+06	2.05459e+06	0.68691
1.98291e+06	3.37107e+06	3.36244e+06	1.01411
1.11358e+06	1.56873e+07	1.55831e+07	5.26424
316216	3.71773e+06	3.71425e+06	1.06733
122145	5.11183e+06	5.10887e+06	1.82327
393381	1.17805e+07	1.17142e+07	6.71297
319988	113978	113970	0.076212
3.46489e+06	1.03265e+08	1.00675e+08	60.1281
1.17525e+06	699622	699442	0.167263
236735	3.36666e+06	3.35667e+06	0.983492
3.48644e+06	9.37291e+06	9.21871e+06	3.41411
62139	79703.3	79682.4	0.025065
206928	1.78046e+06	1.77599e+06	0.542577
307360	1.76318e+06	1.76283e+06	0.937615
2.27331e+06	5.60315e+06	5.59303e+06	1.81488
356731	3.3861e+06	3.36513e+06	1.79951
2.99315e+06	395191	395171	0.095551
188661	4.1526e+06	4.14625e+06	2.47377
2.14584e+06	1.29312e+08	1.28429e+08	82.7106
1.48322e+06	8.97941e+07	8.89055e+07	55.0415
2.38373e+06	8.66501e+07	8.57782e+07	31.4312
910444	1.20202e+07	1.20001e+07	3.6486
235423	1.10842e+07	1.10727e+07	3.61243
1.57976e+06	3.1918e+07	3.15636e+07	11.7047
2.14082e+06	2.20458e+06	2.18511e+06	0.688554
43903	1.3993e+06	1.39708e+06	0.736618
3.99099e+06	1.51047e+08	1.48772e+08	56.4748
656839	1.47378e+06	1.4719e+06	0.427188
2.02138e+06	1.69211e+06	1.69119e+06	0.433105
472582	3.73053e+07	3.72287e+07	23.4126
520246	1.17672e+07	1.17367e+07	6.98515
683525	4.77374e+07	4.65548e+07	26.7225
1.18139e+06	6.24933e+07	6.19657e+07	37.9848
2.10995e+06	9.89124e+06	9.79344e+06	3.37834
183500	7.74071e+06	7.73179e+06	4.46427
813289	5.1961e+06	5.17816e+06	1.64959
2.57707e+06	3.2829e+07	3.19077e+07	11.2242
1.24672e+06	9.96989e+07	9.85778e+07	59.8297
1.24456e+06	2.65894e+07	2.63531e+07	9.20877
34464	32236.9	32122.8	0.009726
2.23573e+06	5.55009e+07	5.50924e+07	32.999
197581	1.93056e+06	1.91786e+06	0.98576
194764	1.58262e+07	1.5806e+07	9.81049
1.82056e+06	2.93426e+07	2.89529e+07	17.1161
222838	1.15879e+07	1.13781e+07	6.85103
2.32906e+06	4.05175e+06	4.02761e+06	1.3623
2.54557e+06	2.11857e+07	2.10776e+07	7.53336
974399	6.68411e+07	6.6502e+07	41.7149
2.19241e+06	7.99609e+07	7.94025e+07	28.3763
412724	5.15134e+06	5.13226e+06	1.63669
1.5406e+06	5.8518e+06	5.8266e+06	1.87076
4.62081e+06	5.2004e+07	5.1783e+07	17.9656
178978	5.5816e+06	5.56036e+06	3.17293
620403	644509	638312	0.197104
3.08449e+06	2.87623e+07	2.86588e+07	16.9148
418477	2.35317e+07	2.32863e+07	13.5018
184740	1.65974e+06	1.65e+06	0.923408
6.67492e+06	5.95937e+07	5.89937e+07	21.8764
32137	231069	230443	0.166667
260510	1.73966e+06	1.7331e+06	0.543568
1.26895e+06	1.59404e+07	1.59033e+07	9.455
1.89504e+06	1.47488e+08	1.44412e+08	86.9779
1.45781e+06	5.14306e+07	5.12684e+07	17.9262
110158	3.293e+06	3.28806e+06	1.7883
912403	2.25504e+07	2.24696e+07	13.1967
1.64304e+06	1.56156e+07	1.55908e+07	9.33732
184646	7.02641e+06	6.96851e+06	4.09457
2.00367e+06	7.42174e+07	7.34238e+07	26.4361
267970	199878	199706	0.05223
807478	3.85735e+06	3.85096e+06	1.17755
199416	1.68399e+06	1.68163e+06	0.507089
907587	1.46926e+06	1.4688e+06	0.372807
287339	2.95216e+06	2.94131e+06	0.853952
2.74837e+06	1.94208e+06	1.92042e+06	0.642085
451331	8.79131e+06	8.74104e+06	4.9856
621430	5.41176e+07	5.37656e+07	33.6618
2.19611e+06	1.17402e+08	1.16165e+08	44.2472
952566	6.59089e+07	6.55828e+07	23.8641
